arxiv_id,title,abstract,published_date,updated_date,primary_category,categories,authors,doi,journal_reference,pdf_link
2507.09831v1,Generative Cognitive Diagnosis,"Cognitive diagnosis (CD) models latent cognitive states of human learners by
analyzing their response patterns on diagnostic tests, serving as a crucial
machine learning technique for educational assessment and evaluation.
Traditional cognitive diagnosis models typically follow a transductive
prediction paradigm that optimizes parameters to fit response scores and
extract learner abilities. These approaches face significant limitations as
they cannot perform instant diagnosis for new learners wi...",2025-07-13,2025-07-13,cs.LG,"cs.LG,cs.AI,cs.IR",Jiatong Li; Qi Liu; Mengxiao Zhu,,,http://arxiv.org/pdf/2507.09831v1
2507.09790v1,Prompting for Performance: Exploring LLMs for Configuring Software,"Software systems usually provide numerous configuration options that can
affect performance metrics such as execution time, memory usage, binary size,
or bitrate. On the one hand, making informed decisions is challenging and
requires domain expertise in options and their combinations. On the other hand,
machine learning techniques can search vast configuration spaces, but with a
high computational cost, since concrete executions of numerous configurations
are required. In this exploratory study,...",2025-07-13,2025-07-13,cs.SE,"cs.SE,cs.AI,cs.PF",Helge Spieker; Théo Matricon; Nassim Belmecheri; Jørn Eirik Betten; Gauthier Le Bartz Lyan; Heraldo Borges; Quentin Mazouni; Dennis Gross; Arnaud Gotlieb; Mathieu Acher,,,http://arxiv.org/pdf/2507.09790v1
2507.09759v1,"AI-Enhanced Pediatric Pneumonia Detection: A CNN-Based Approach Using
  Data Augmentation and Generative Adversarial Networks (GANs)","Pneumonia is a leading cause of mortality in children under five, requiring
accurate chest X-ray diagnosis. This study presents a machine learning-based
Pediatric Chest Pneumonia Classification System to assist healthcare
professionals in diagnosing pneumonia from chest X-ray images. The CNN-based
model was trained on 5,863 labeled chest X-ray images from children aged 0-5
years from the Guangzhou Women and Children's Medical Center. To address
limited data, we applied augmentation techniques (r...",2025-07-13,2025-07-13,eess.IV,"eess.IV,cs.AI,cs.CV",Abdul Manaf; Nimra Mughal,,,http://arxiv.org/pdf/2507.09759v1
2507.09742v1,"Causality-informed Anomaly Detection in Partially Observable Sensor
  Networks: Moving beyond Correlations","Nowadays, as AI-driven manufacturing becomes increasingly popular, the volume
of data streams requiring real-time monitoring continues to grow. However, due
to limited resources, it is impractical to place sensors at every location to
detect unexpected shifts. Therefore, it is necessary to develop an optimal
sensor placement strategy that enables partial observability of the system
while detecting anomalies as quickly as possible. Numerous approaches have been
proposed to address this challenge;...",2025-07-13,2025-07-13,cs.AI,cs.AI,Xiaofeng Xiao; Bo Shen; Xubo Yue,,,http://arxiv.org/pdf/2507.09742v1
2507.09732v1,"Continental scale habitat modelling with artificial intelligence and
  multimodal earth observation","Habitats integrate the abiotic conditions and biophysical structures that
support biodiversity and sustain nature's contributions to people. As these
ecosystems face mounting pressure from human activities, accurate,
high-resolution habitat maps are essential for effective conservation and
restoration. Yet current maps often fall short in thematic or spatial
resolution because they must (1) model several mutually exclusive habitat types
that co-occur across landscapes and (2) cope with severe cl...",2025-07-13,2025-07-13,cs.LG,"cs.LG,q-bio.PE,stat.AP,68T05, 62H35,I.5.4; I.2.6",Sara Si-Moussi; Stephan Hennekens; Sander Mucher; Stan Los; Wilfried Thuiller,,,http://arxiv.org/pdf/2507.09732v1
2507.09683v1,Networked Information Aggregation via Machine Learning,"We study a distributed learning problem in which learning agents are embedded
in a directed acyclic graph (DAG). There is a fixed and arbitrary distribution
over feature/label pairs, and each agent or vertex in the graph is able to
directly observe only a subset of the features -- potentially a different
subset for every agent. The agents learn sequentially in some order consistent
with a topological sort of the DAG, committing to a model mapping observations
to predictions of the real-valued la...",2025-07-13,2025-07-13,cs.LG,"cs.LG,cs.GT,econ.TH",Michael Kearns; Aaron Roth; Emily Ryu,,,http://arxiv.org/pdf/2507.09683v1
2507.09678v1,Conformal Prediction for Privacy-Preserving Machine Learning,"We investigate the integration of Conformal Prediction (CP) with supervised
learning on deterministically encrypted data, aiming to bridge the gap between
rigorous uncertainty quantification and privacy-preserving machine learning.
Using AES-encrypted variants of the MNIST dataset, we demonstrate that CP
methods remain effective even when applied directly in the encrypted domain,
owing to the preservation of data exchangeability under fixed-key encryption.
We test traditional $p$-value-based aga...",2025-07-13,2025-07-13,cs.LG,"cs.LG,cs.AI,math.ST,stat.TH",Alexander David Balinsky; Dominik Krzeminski; Alexander Balinsky,,,http://arxiv.org/pdf/2507.09678v1
2507.09602v1,"DRAGD: A Federated Unlearning Data Reconstruction Attack Based on
  Gradient Differences","Federated learning enables collaborative machine learning while preserving
data privacy. However, the rise of federated unlearning, designed to allow
clients to erase their data from the global model, introduces new privacy
concerns. Specifically, the gradient exchanges during the unlearning process
can leak sensitive information about deleted data. In this paper, we introduce
DRAGD, a novel attack that exploits gradient discrepancies before and after
unlearning to reconstruct forgotten data. We...",2025-07-13,2025-07-13,cs.LG,"cs.LG,cs.AI",Bocheng Ju; Junchao Fan; Jiaqi Liu; Xiaolin Chang,,,http://arxiv.org/pdf/2507.09602v1
2507.09565v2,"Holistix: A Dataset for Holistic Wellness Dimensions Analysis in Mental
  Health Narratives","We introduce a dataset for classifying wellness dimensions in social media
user posts, covering six key aspects: physical, emotional, social,
intellectual, spiritual, and vocational. The dataset is designed to capture
these dimensions in user-generated content, with a comprehensive annotation
framework developed under the guidance of domain experts. This framework allows
for the classification of text spans into the appropriate wellness categories.
We evaluate both traditional machine learning m...",2025-07-13,2025-07-17,cs.LG,cs.LG,Heba Shakeel; Tanvir Ahmad; Chandni Saxena,,IEEE-ICDE 2025 CMHSM Workshop,http://arxiv.org/pdf/2507.09565v2
2507.09546v1,Lightweight Federated Learning over Wireless Edge Networks,"With the exponential growth of smart devices connected to wireless networks,
data production is increasing rapidly, requiring machine learning (ML)
techniques to unlock its value. However, the centralized ML paradigm raises
concerns over communication overhead and privacy. Federated learning (FL)
offers an alternative at the network edge, but practical deployment in wireless
networks remains challenging. This paper proposes a lightweight FL (LTFL)
framework integrating wireless transmission powe...",2025-07-13,2025-07-13,cs.DC,"cs.DC,cs.LG",Xiangwang Hou; Jingjing Wang; Jun Du; Chunxiao Jiang; Yong Ren; Dusit Niyato,,,http://arxiv.org/pdf/2507.09546v1
2507.10607v1,Neural Expectation Operators,"This paper introduces \textbf{Measure Learning}, a paradigm for modeling
ambiguity via non-linear expectations. We define Neural Expectation Operators
as solutions to Backward Stochastic Differential Equations (BSDEs) whose
drivers are parameterized by neural networks. The main mathematical
contribution is a rigorous well-posedness theorem for BSDEs whose drivers
satisfy a local Lipschitz condition in the state variable $y$ and quadratic
growth in its martingale component $z$. This result circum...",2025-07-13,2025-07-13,math.PR,"math.PR,cs.AI,cs.LG",Qian Qi,,,http://arxiv.org/pdf/2507.10607v1
